Record_Number,Employment_Type,Prev_Half_Pay,Year,Pred,Answer,Flag,Answer,Answer
2561645071,Full Time,44574.73,2018,43828.91797,87657.83594,1,87657.83594,87657.83594
2561719710,Full Time,24623.015,2018,24946.38867,49892.77734,1,49892.77734,49892.77734
2561788740,Full Time,43246.77,2018,42952.6875,85905.375,1,85905.375,85905.375
2561896037,Full Time,10676.22,2018,12102.62012,24205.24023,1,24205.24023,24205.24023
256193210,Full Time,26714.5,2018,27095.96875,54191.9375,1,54191.9375,54191.9375
2562081694,Full Time,23614.675,2018,24012.04297,48024.08594,1,48024.08594,48024.08594
2562120838,Full Time,28219.745,2018,28792.96094,57585.92188,1,57585.92188,57585.92188
2562124756,Full Time,23938.8,2018,24386.98047,48773.96094,1,48773.96094,48773.96094
2562216749,Full Time,26428.355,2018,26833.4375,53666.875,1,53666.875,53666.875
256224170,Full Time,28941.62,2018,29383.31641,58766.63281,1,58766.63281,58766.63281
2618041076,Full Time,60760.065,2018,49676.11328,99352.22656,52349.17188,52349.17188,104698.3438
2562459945,Full Time,7404.54,2018,12687.23828,25374.47656,1,25374.47656,25374.47656
2562736250,Full Time,29868.885,2018,30328.92578,60657.85156,1,60657.85156,60657.85156
256287980,Full Time,18763.73,2018,19075.50781,38151.01563,1,38151.01563,38151.01563
2562944854,Full Time,17996.375,2018,18245.16406,36490.32813,1,36490.32813,36490.32813
2562968989,Full Time,27304.05,2018,27715.49609,55430.99219,1,55430.99219,55430.99219
2563014231,Full Time,30085.565,2018,30681.79688,61363.59375,1,61363.59375,61363.59375
2563078801,Full Time,27671.975,2018,27999.69141,55999.38281,1,55999.38281,55999.38281
2563079248,Full Time,24058.14,2018,24290.90039,48581.80078,1,48581.80078,48581.80078
2563139288,Full Time,37249.63,2018,37376.41797,74752.83594,1,74752.83594,74752.83594
2563287771,Full Time,27568.66,2018,28045.57617,56091.15234,1,56091.15234,56091.15234
2563336160,Full Time,28577.47,2018,29112.58594,58225.17188,1,58225.17188,58225.17188
2563351840,Full Time,30091.005,2018,30733.57031,61467.14063,1,61467.14063,61467.14063
2563392583,Full Time,15310.755,2018,15807.00391,31614.00781,1,31614.00781,31614.00781
2563471261,Full Time,26187.61,2018,26680.24414,53360.48828,1,53360.48828,53360.48828
2563491066,Full Time,20575.02,2018,20998.26172,41996.52344,1,41996.52344,41996.52344
2563494376,Full Time,23954.195,2018,24338.75586,48677.51172,1,48677.51172,48677.51172
256350279,Full Time,11986.55,2018,12843.15332,25686.30664,1,25686.30664,25686.30664
2563514256,Full Time,25635.135,2018,26049.1875,52098.375,1,52098.375,52098.375
2563758790,Full Time,32441.14,2018,32574.27148,65148.54297,1,65148.54297,65148.54297
2563864518,Full Time,25673.665,2018,26086.34766,52172.69531,1,52172.69531,52172.69531
2564008353,Full Time,26068.99,2018,26724.06641,53448.13281,1,53448.13281,53448.13281
2566953783,Full Time,21866.48,2018,22088.41211,44176.82422,1,44176.82422,44176.82422
25700385,Full Time,23733.195,2018,24137.07227,48274.14453,1,48274.14453,48274.14453
2564078151,Full Time,44596.9,2018,43728.48438,87456.96875,1,87456.96875,87456.96875
2564087852,Full Time,24993.02,2018,25448.01367,50896.02734,1,50896.02734,50896.02734
2564221332,Full Time,19741,2018,20038.47852,40076.95703,1,40076.95703,40076.95703
2564403048,Full Time,43073.48,2018,42885.98438,85771.96875,1,85771.96875,85771.96875
2564432263,Full Time,22025.48,2018,22530.5625,45061.125,1,45061.125,45061.125
2564447846,Full Time,15303.2,2018,15704.73926,31409.47852,1,31409.47852,31409.47852
2564489421,Full Time,27102.925,2018,27433.92188,54867.84375,1,54867.84375,54867.84375
2564507206,Full Time,27138.015,2018,27519.7168,55039.43359,1,55039.43359,55039.43359
2564521373,Full Time,17331.6,2018,17516.19336,35032.38672,1,35032.38672,35032.38672
2564609867,Full Time,21208.04,2018,21644.85547,43289.71094,1,43289.71094,43289.71094
2564634930,Full Time,34486.27,2018,34611.75391,69223.50781,1,69223.50781,69223.50781
2564678418,Full Time,13011.66,2018,13217.39746,26434.79492,1,26434.79492,26434.79492
2564681650,Full Time,8687,2018,12099.85938,24199.71875,1,24199.71875,24199.71875
3016984833,Full Time,60825.295,2018,49676.11328,99352.22656,52260.05469,52260.05469,104520.1094
2564826226,Full Time,36778.29,2018,36692.08203,73384.16406,1,73384.16406,73384.16406
2564964628,Full Time,14461.2,2018,14980.19336,29960.38672,1,29960.38672,29960.38672
2565148139,Full Time,24444.8,2018,24994.20117,49988.40234,1,49988.40234,49988.40234
2565152198,Full Time,18512.955,2018,18919.47266,37838.94531,1,37838.94531,37838.94531
2565332425,Full Time,25762.265,2018,26105.33008,52210.66016,1,52210.66016,52210.66016
2565478123,Full Time,37055.52,2018,37332.49609,74664.99219,1,74664.99219,74664.99219
2565587368,Full Time,34497.475,2018,34956.08984,69912.17969,1,69912.17969,69912.17969
3672090539,Full Time,60836.38,2018,49676.11328,99352.22656,52350.37891,52350.37891,104700.7578
2565747914,Full Time,14044.995,2018,14380.95605,28761.91211,1,28761.91211,28761.91211
2565780113,Full Time,17866.4,2018,18175.4375,36350.875,1,36350.875,36350.875
2565780622,Full Time,32709.2,2018,33008.62891,66017.25781,1,66017.25781,66017.25781
2565820555,Full Time,19565.6,2018,19767.21484,39534.42969,1,39534.42969,39534.42969
2565887229,Full Time,28810.8,2018,29287.29492,58574.58984,1,58574.58984,58574.58984
2566014800,Full Time,17059.375,2018,17383.74023,34767.48047,1,34767.48047,34767.48047
256629242,Full Time,41180.18,2018,40876.08594,81752.17188,1,81752.17188,81752.17188
2566295491,Full Time,39839.2,2018,39736.89063,79473.78125,1,79473.78125,79473.78125
2566393078,Full Time,54310.795,2018,49015.58203,98031.16406,1,98031.16406,98031.16406
2566414312,Full Time,30730.73,2018,31090.92578,62181.85156,1,62181.85156,62181.85156
2566621523,Full Time,32563.74,2018,32843.67188,65687.34375,1,65687.34375,65687.34375
2566671829,Full Time,40373.34,2018,40585.92578,81171.85156,1,81171.85156,81171.85156
2566700423,Full Time,29754.025,2018,30138.47461,60276.94922,1,60276.94922,60276.94922
2566750107,Full Time,26748.97,2018,27216.85742,54433.71484,1,54433.71484,54433.71484
2566755680,Full Time,29388.915,2018,29789.0625,59578.125,1,59578.125,59578.125
2566787899,Full Time,29552,2018,30020.82031,60041.64063,1,60041.64063,60041.64063
2566891041,Full Time,35377.1,2018,35638.47656,71276.95313,1,71276.95313,71276.95313
256693985,Full Time,28069.655,2018,28384.94727,56769.89453,1,56769.89453,56769.89453
3198079976,Full Time,60867.73,2018,49676.11328,99352.22656,53036.62109,53036.62109,106073.2422
2566962065,Full Time,23288.89,2018,23867.41406,47734.82813,1,47734.82813,47734.82813
2566979347,Full Time,24241.67,2018,24697.85938,49395.71875,1,49395.71875,49395.71875
2567001159,Full Time,30404.925,2018,30783.03906,61566.07813,1,61566.07813,61566.07813
2567002093,Full Time,17809.705,2018,18138.25195,36276.50391,1,36276.50391,36276.50391
2567110274,Full Time,25570.625,2018,25971.37695,51942.75391,1,51942.75391,51942.75391
2567119319,Full Time,16829.36,2018,16973.51172,33947.02344,1,33947.02344,33947.02344
2567431998,Full Time,31194.305,2018,31360.85938,62721.71875,1,62721.71875,62721.71875
2567448643,Full Time,12638.3,2018,13232.55957,26465.11914,1,26465.11914,26465.11914
2567501934,Full Time,23792.57,2018,24128.80859,48257.61719,1,48257.61719,48257.61719
2567573579,Full Time,20257.54,2018,20670.46094,41340.92188,1,41340.92188,41340.92188
2567668872,Full Time,15290.175,2018,15704.73926,31409.47852,1,31409.47852,31409.47852
2568030918,Full Time,22914.415,2018,23389.27344,46778.54688,1,46778.54688,46778.54688
2568194025,Full Time,22935.6,2018,23340.99805,46681.99609,1,46681.99609,46681.99609
2568218761,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
2568333054,Full Time,23510.655,2018,23987.08008,47974.16016,1,47974.16016,47974.16016
2568722801,Full Time,45289.805,2018,44588.73828,89177.47656,1,89177.47656,89177.47656
256888797,Full Time,28106.5,2018,28382.10938,56764.21875,1,56764.21875,56764.21875
2568928228,Full Time,29200.43,2018,29490.58008,58981.16016,1,58981.16016,58981.16016
2569132270,Full Time,29603.35,2018,30013.85547,60027.71094,1,60027.71094,60027.71094
2569132499,Full Time,20726.155,2018,21123.92969,42247.85938,1,42247.85938,42247.85938
2569247951,Full Time,23043.125,2018,23403.90234,46807.80469,1,46807.80469,46807.80469
2569302115,Full Time,28749.49,2018,29348.50977,58697.01953,1,58697.01953,58697.01953
256934877,Full Time,36530.68,2018,36602.03125,73204.0625,1,73204.0625,73204.0625
2569425147,Full Time,25258.67,2018,25650.70313,51301.40625,1,51301.40625,51301.40625
2395971375,Full Time,60871.61,2018,49676.11328,99352.22656,52546.83594,52546.83594,105093.6719
2569521042,Full Time,24056.435,2018,24349.01172,48698.02344,1,48698.02344,48698.02344
2569524190,Full Time,21812.87,2018,22096.26953,44192.53906,1,44192.53906,44192.53906
2569659571,Full Time,8421.44,2018,11931.81934,23863.63867,1,23863.63867,23863.63867
2569767736,Full Time,27674,2018,28008.55078,56017.10156,1,56017.10156,56017.10156
2569781964,Full Time,20066.875,2018,20471.94727,40943.89453,1,40943.89453,40943.89453
2569828927,Full Time,24838.49,2018,25378.3125,50756.625,1,50756.625,50756.625
2569866668,Full Time,34307.275,2018,34493.72266,68987.44531,1,68987.44531,68987.44531
257007653,Full Time,31603.855,2018,31940.63086,63881.26172,1,63881.26172,63881.26172
2570128951,Full Time,51884.835,2018,48888.30078,97776.60156,1,97776.60156,97776.60156
2570173276,Full Time,25510.695,2018,25805.55859,51611.11719,1,51611.11719,51611.11719
2570175289,Full Time,17012.8,2018,17218.74023,34437.48047,1,34437.48047,34437.48047
25701810,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
2570567354,Full Time,29050.955,2018,29472.04102,58944.08203,1,58944.08203,58944.08203
257057267,Full Time,18396.1,2018,18678.95508,37357.91016,1,37357.91016,37357.91016
257059029,Full Time,26091.405,2018,26515.59961,53031.19922,1,53031.19922,53031.19922
2570659878,Full Time,26731.3,2018,27133.80469,54267.60938,1,54267.60938,54267.60938
2570726508,Full Time,16145.975,2018,16255.47852,32510.95703,1,32510.95703,32510.95703
2570902069,Full Time,51533.2,2018,48153.83984,96307.67969,1,96307.67969,96307.67969
2571047679,Full Time,21847.185,2018,22089.18555,44178.37109,1,44178.37109,44178.37109
2571075299,Full Time,47117.54,2018,45930.44922,91860.89844,1,91860.89844,91860.89844
2571125886,Full Time,11909.985,2018,12971.54492,25943.08984,1,25943.08984,25943.08984
2571133878,Full Time,27142.96,2018,27533.98438,55067.96875,1,55067.96875,55067.96875
2571524931,Full Time,9526.7,2018,12173.12598,24346.25195,1,24346.25195,24346.25195
2571590252,Full Time,46892.71,2018,45520.60938,91041.21875,1,91041.21875,91041.21875
257163831,Full Time,22183.62,2018,22474.75,44949.5,1,44949.5,44949.5
821207723,Full Time,60924.72,2018,49676.11328,99352.22656,51879.82031,51879.82031,103759.6406
2571761785,Full Time,24883.2,2018,25300.5918,50601.18359,1,50601.18359,50601.18359
2571836367,Full Time,22920.88,2018,23389.27344,46778.54688,1,46778.54688,46778.54688
2571880644,Full Time,15621.8,2018,15999.54004,31999.08008,1,31999.08008,31999.08008
2571901507,Full Time,15374.745,2018,15717.00586,31434.01172,1,31434.01172,31434.01172
2571907263,Full Time,48394.055,2018,46763.59375,93527.1875,1,93527.1875,93527.1875
2572050837,Full Time,12551.215,2018,13297.33789,26594.67578,1,26594.67578,26594.67578
2572174435,Full Time,32787.215,2018,33082.51563,66165.03125,1,66165.03125,66165.03125
2572275939,Full Time,7913.72,2018,12468.59863,24937.19727,1,24937.19727,24937.19727
2572327394,Full Time,18848.475,2018,19157.24414,38314.48828,1,38314.48828,38314.48828
2572468694,Full Time,38143.7,2018,38111.54688,76223.09375,1,76223.09375,76223.09375
3557501539,Full Time,60951.34,2018,49676.11328,99352.22656,51996.73438,51996.73438,103993.4688
2572491782,Full Time,17733.97,2018,18124.50391,36249.00781,1,36249.00781,36249.00781
2572501283,Full Time,18336.07,2018,18522.51953,37045.03906,1,37045.03906,37045.03906
2572530068,Full Time,21266.355,2018,21575.11523,43150.23047,1,43150.23047,43150.23047
2572559213,Full Time,37477.2,2018,37641.3125,75282.625,1,75282.625,75282.625
2572746109,Full Time,10749.6,2018,12102.62012,24205.24023,1,24205.24023,24205.24023
2572796950,Full Time,15952.51,2018,16204.74121,32409.48242,1,32409.48242,32409.48242
2573044019,Full Time,32780.405,2018,33064.68359,66129.36719,1,66129.36719,66129.36719
2573056347,Full Time,18331.345,2018,18522.51953,37045.03906,1,37045.03906,37045.03906
2573118207,Full Time,18704.83,2018,18993.46484,37986.92969,1,37986.92969,37986.92969
2573259325,Full Time,1373.4,2018,13970.7334,27941.4668,1,27941.4668,27941.4668
2573294827,Full Time,29454.8,2018,29783.83398,59567.66797,1,59567.66797,59567.66797
2573423812,Full Time,37429.885,2018,37746.05078,75492.10156,1,75492.10156,75492.10156
2573432036,Full Time,23174.705,2018,23587.41211,47174.82422,1,47174.82422,47174.82422
2573459107,Full Time,26623.475,2018,26987.6875,53975.375,1,53975.375,53975.375
2573643378,Full Time,25123.535,2018,25509.51172,51019.02344,1,51019.02344,51019.02344
3419652210,Full Time,60963.75,2018,49676.11328,99352.22656,51347.32813,51347.32813,102694.6563
2573882614,Full Time,20739.285,2018,21070.23438,42140.46875,1,42140.46875,42140.46875
2573887404,Full Time,31381.175,2018,31620.65039,63241.30078,1,63241.30078,63241.30078
2573937562,Full Time,19685.09,2018,19926.9668,39853.93359,1,39853.93359,39853.93359
2574004037,Full Time,30089.47,2018,30665.9707,61331.94141,1,61331.94141,61331.94141
2574042621,Full Time,36368.035,2018,36499.23047,72998.46094,1,72998.46094,72998.46094
2574240574,Full Time,21838.225,2018,22089.18555,44178.37109,1,44178.37109,44178.37109
2574249809,Full Time,20327.715,2018,20742.3125,41484.625,1,41484.625,41484.625
2574317164,Full Time,17237.965,2018,17471.03516,34942.07031,1,34942.07031,34942.07031
2574373758,Full Time,20593.16,2018,21059.53906,42119.07813,1,42119.07813,42119.07813
2574439797,Full Time,29427.045,2018,29775.72852,59551.45703,1,59551.45703,59551.45703
2574464126,Full Time,28410.88,2018,28811.24805,57622.49609,1,57622.49609,57622.49609
2574512933,Full Time,20981.275,2018,21328.5957,42657.19141,1,42657.19141,42657.19141
2574754499,Full Time,25430.94,2018,25830.25977,51660.51953,1,51660.51953,51660.51953
2574760074,Full Time,15677.67,2018,16012.5332,32025.06641,1,32025.06641,32025.06641
2574768643,Full Time,40279.99,2018,40491.19141,80982.38281,1,80982.38281,80982.38281
2574837675,Full Time,27150.985,2018,27638.37109,55276.74219,1,55276.74219,55276.74219
2574859589,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
2574986549,Full Time,22538.9,2018,23005.6582,46011.31641,1,46011.31641,46011.31641
2575000215,Full Time,17251.6,2018,17471.63672,34943.27344,1,34943.27344,34943.27344
2575046453,Full Time,35436,2018,35641.84375,71283.6875,1,71283.6875,71283.6875
2575061424,Full Time,18684.555,2018,18984.45313,37968.90625,1,37968.90625,37968.90625
2575099180,Full Time,26286.87,2018,26661.75781,53323.51563,1,53323.51563,53323.51563
257515367,Full Time,34599.765,2018,34824.82031,69649.64063,1,69649.64063,69649.64063
2575157635,Full Time,47750.155,2018,47679.69531,95359.39063,1,95359.39063,95359.39063
2575347224,Full Time,17123.48,2018,17429.51563,34859.03125,1,34859.03125,34859.03125
2575535455,Full Time,19128.065,2018,19375.66016,38751.32031,1,38751.32031,38751.32031
2575572039,Full Time,21980.46,2018,22242.77734,44485.55469,1,44485.55469,44485.55469
2575578972,Full Time,41326.655,2018,41243.55078,82487.10156,1,82487.10156,82487.10156
2575605038,Full Time,19679.6,2018,19930.5,39861,1,39861,39861
2575654609,Full Time,37476.6,2018,37641.3125,75282.625,1,75282.625,75282.625
2575691546,Full Time,25093.285,2018,25502.48633,51004.97266,1,51004.97266,51004.97266
2575847077,Full Time,26917.6,2018,27401.63477,54803.26953,1,54803.26953,54803.26953
540977924,Full Time,60986.195,2018,49676.11328,99352.22656,51199.83594,51199.83594,102399.6719
2575905916,Full Time,32396.9,2018,32506.28906,65012.57813,1,65012.57813,65012.57813
2575985255,Full Time,17392.74,2018,17638.60547,35277.21094,1,35277.21094,35277.21094
2575988674,Full Time,17157.895,2018,17374.17773,34748.35547,1,34748.35547,34748.35547
2576007583,Full Time,33899.695,2018,34342.66016,68685.32031,1,68685.32031,68685.32031
2579856546,Full Time,33981.415,2018,34295.25,68590.5,1,68590.5,68590.5
2576035045,Full Time,44605.96,2018,43779.78125,87559.5625,1,87559.5625,87559.5625
2576134473,Full Time,34352.4,2018,34523.90234,69047.80469,1,69047.80469,69047.80469
2576311125,Full Time,45572.655,2018,44966.22266,89932.44531,1,89932.44531,89932.44531
2576400918,Full Time,27713.715,2018,28095.57617,56191.15234,1,56191.15234,56191.15234
2576438373,Full Time,12033.41,2018,12830.96484,25661.92969,1,25661.92969,25661.92969
2576627162,Full Time,36519.6,2018,36661.22266,73322.44531,1,73322.44531,73322.44531
257678716,Full Time,35087.625,2018,35339.75781,70679.51563,1,70679.51563,70679.51563
2576926992,Full Time,38097.7,2018,38078.40234,76156.80469,1,76156.80469,76156.80469
2577007795,Full Time,32774.76,2018,33064.68359,66129.36719,1,66129.36719,66129.36719
2577200582,Full Time,29736.6,2018,30189.59766,60379.19531,1,60379.19531,60379.19531
2577212081,Full Time,36620.57,2018,36457.31641,72914.63281,1,72914.63281,72914.63281
2577237518,Full Time,50071.145,2018,47409.90234,94819.80469,1,94819.80469,94819.80469
2577276518,Full Time,31337.065,2018,31582.98828,63165.97656,1,63165.97656,63165.97656
257738185,Full Time,12489.4,2018,13046.87207,26093.74414,1,26093.74414,26093.74414
2577723283,Full Time,28132.5,2018,28343.05273,56686.10547,1,56686.10547,56686.10547
2577808072,Full Time,50088.945,2018,48392.5,96785,1,96785,96785
2577829442,Full Time,24938,2018,25483.44727,50966.89453,1,50966.89453,50966.89453
2578221453,Full Time,16089.68,2018,16201.97363,32403.94727,1,32403.94727,32403.94727
2578289078,Full Time,16803.225,2018,16978.84375,33957.6875,1,33957.6875,33957.6875
2578445701,Full Time,36896.94,2018,36656.07031,73312.14063,1,73312.14063,73312.14063
2578510864,Full Time,37348.165,2018,37426.94922,74853.89844,1,74853.89844,74853.89844
2578534008,Full Time,27823.115,2018,28013.42383,56026.84766,1,56026.84766,56026.84766
2578599353,Full Time,13009.82,2018,13217.39746,26434.79492,1,26434.79492,26434.79492
2578704739,Full Time,24281.025,2018,24752.39453,49504.78906,1,49504.78906,49504.78906
2578876480,Full Time,16336.93,2018,16666.18359,33332.36719,1,33332.36719,33332.36719
2579053223,Full Time,12168.17,2018,12822.67969,25645.35938,1,25645.35938,25645.35938
2579116908,Full Time,25532.645,2018,25814.40039,51628.80078,1,51628.80078,51628.80078
257927184,Full Time,28976.18,2018,29260.90234,58521.80469,1,58521.80469,58521.80469
2579275691,Full Time,25699.815,2018,26066.75391,52133.50781,1,52133.50781,52133.50781
2579308244,Full Time,26592.3,2018,26974.32813,53948.65625,1,53948.65625,53948.65625
2579367215,Full Time,45643.03,2018,44708.66016,89417.32031,1,89417.32031,89417.32031
2579452549,Full Time,20823.08,2018,21265.62695,42531.25391,1,42531.25391,42531.25391
2579594756,Full Time,23627.8,2018,23986.85156,47973.70313,1,47973.70313,47973.70313
2579603028,Full Time,8225.94,2018,11735.04102,23470.08203,1,23470.08203,23470.08203
2579683558,Full Time,37918.855,2018,38088.32813,76176.65625,1,76176.65625,76176.65625
2579848627,Full Time,38663.295,2018,38249.625,76499.25,1,76499.25,76499.25
2580103,Full Time,25821.345,2018,26248.89648,52497.79297,1,52497.79297,52497.79297
2580254306,Full Time,37197.03,2018,37298.62109,74597.24219,1,74597.24219,74597.24219
2580403120,Full Time,28412.8,2018,28815.52148,57631.04297,1,57631.04297,57631.04297
2580537273,Full Time,29391.4,2018,29778.03125,59556.0625,1,59556.0625,59556.0625
2580605896,Full Time,16432.815,2018,16746.95313,33493.90625,1,33493.90625,33493.90625
2580926545,Full Time,33795.595,2018,34138.05859,68276.11719,1,68276.11719,68276.11719
258108606,Full Time,29613.22,2018,29957.95313,59915.90625,1,59915.90625,59915.90625
2581236086,Full Time,29454.8,2018,29783.83398,59567.66797,1,59567.66797,59567.66797
2771970633,Full Time,60992.385,2018,49676.11328,99352.22656,50664.94922,50664.94922,101329.8984
2581309300,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
2581372510,Full Time,18576.555,2018,18930.85156,37861.70313,1,37861.70313,37861.70313
2581438239,Full Time,26585.955,2018,26971.07422,53942.14844,1,53942.14844,53942.14844
2581534294,Full Time,23634,2018,24009.61719,48019.23438,1,48019.23438,48019.23438
2581539229,Full Time,21822.63,2018,22091.81641,44183.63281,1,44183.63281,44183.63281
2581584449,Full Time,19913.77,2018,20247.28906,40494.57813,1,40494.57813,40494.57813
2581608075,Full Time,46029.635,2018,45384.49609,90768.99219,1,90768.99219,90768.99219
2581643133,Full Time,20179.71,2018,20565.38086,41130.76172,1,41130.76172,41130.76172
2581687834,Full Time,19028.13,2018,19282.16016,38564.32031,1,38564.32031,38564.32031
2581696704,Full Time,7681.88,2018,11745.24902,23490.49805,1,23490.49805,23490.49805
2581761614,Full Time,22362.475,2018,22777.79688,45555.59375,1,45555.59375,45555.59375
2581840610,Full Time,23121.83,2018,23540.1875,47080.375,1,47080.375,47080.375
2582049658,Full Time,39137.82,2018,39056.32031,78112.64063,1,78112.64063,78112.64063
2582173711,Full Time,16030.13,2018,16189.29395,32378.58789,1,32378.58789,32378.58789
2582201423,Full Time,17459.05,2018,17602.20508,35204.41016,1,35204.41016,35204.41016
2582248293,Full Time,45017.575,2018,44433.50781,88867.01563,1,88867.01563,88867.01563
2582302967,Full Time,13164.335,2018,13568.16895,27136.33789,1,27136.33789,27136.33789
2582329933,Full Time,28093.3,2018,28407.68945,56815.37891,1,56815.37891,56815.37891
2582347822,Full Time,50617.485,2018,48324.75391,96649.50781,1,96649.50781,96649.50781
258238697,Full Time,52069.29,2018,49337.49219,98674.98438,1,98674.98438,98674.98438
2582425150,Full Time,35075.67,2018,35311.37891,70622.75781,1,70622.75781,70622.75781
258251923,Full Time,7457.75,2018,12509.04492,25018.08984,1,25018.08984,25018.08984
2582565201,Full Time,41218.175,2018,40635.19531,81270.39063,1,81270.39063,81270.39063
2582611877,Full Time,19787.41,2018,20119.96094,40239.92188,1,40239.92188,40239.92188
2582626584,Full Time,18498.535,2018,18955.26172,37910.52344,1,37910.52344,37910.52344
2582635922,Full Time,13584.785,2018,13911.75098,27823.50195,1,27823.50195,27823.50195
2582658694,Full Time,30373.71,2018,30807.79883,61615.59766,1,61615.59766,61615.59766
2582684450,Full Time,45737.2,2018,44720.45313,89440.90625,1,89440.90625,89440.90625
2582739009,Full Time,28430.2,2018,28738.47461,57476.94922,1,57476.94922,57476.94922
2582834491,Full Time,51774.4,2018,48998.84766,97997.69531,1,97997.69531,97997.69531
258298400,Full Time,34442.315,2018,34599.10547,69198.21094,1,69198.21094,69198.21094
2583078725,Full Time,16576.295,2018,16819.89063,33639.78125,1,33639.78125,33639.78125
2583368243,Full Time,48190.68,2018,46850.06641,93700.13281,1,93700.13281,93700.13281
2583419094,Full Time,30812,2018,31041.11719,62082.23438,1,62082.23438,62082.23438
2586930912,Full Time,28797.425,2018,29383.33594,58766.67188,1,58766.67188,58766.67188
2583485763,Full Time,29454.8,2018,29783.83398,59567.66797,1,59567.66797,59567.66797
258352164,Full Time,31678.385,2018,32085.53516,64171.07031,1,64171.07031,64171.07031
258361667,Full Time,21436.125,2018,21770.10352,43540.20703,1,43540.20703,43540.20703
258362140,Full Time,27851.15,2018,28254.875,56509.75,1,56509.75,56509.75
2583690910,Full Time,31709.83,2018,32003.89844,64007.79688,1,64007.79688,64007.79688
2583721025,Full Time,22676.44,2018,23092.26953,46184.53906,1,46184.53906,46184.53906
2583887564,Full Time,17188,2018,17439.76758,34879.53516,1,34879.53516,34879.53516
2583905622,Full Time,29279,2018,29695.63477,59391.26953,1,59391.26953,59391.26953
2584039782,Full Time,34965.15,2018,35259.20313,70518.40625,1,70518.40625,70518.40625
2584390367,Full Time,30841.76,2018,31258.28906,62516.57813,1,62516.57813,62516.57813
258439428,Full Time,12464.4,2018,13060.8877,26121.77539,1,26121.77539,26121.77539
2584400747,Full Time,27677.88,2018,28022.30273,56044.60547,1,56044.60547,56044.60547
2584442659,Full Time,36879.21,2018,36666.13672,73332.27344,1,73332.27344,73332.27344
2584445688,Full Time,48313.565,2018,46775.89844,93551.79688,1,93551.79688,93551.79688
2584516902,Full Time,36135.835,2018,36425.64453,72851.28906,1,72851.28906,72851.28906
2584591244,Full Time,29504.235,2018,29972.41602,59944.83203,1,59944.83203,59944.83203
2584635450,Full Time,18532.45,2018,18945.68164,37891.36328,1,37891.36328,37891.36328
2584655171,Full Time,34281.35,2018,34597.40234,69194.80469,1,69194.80469,69194.80469
2584686998,Full Time,30452.015,2018,30862.01367,61724.02734,1,61724.02734,61724.02734
2584800284,Full Time,32256.06,2018,32499.28125,64998.5625,1,64998.5625,64998.5625
258490281,Full Time,42280.3,2018,41866.30859,83732.61719,1,83732.61719,83732.61719
2584935546,Full Time,14205.5,2018,14396.83203,28793.66406,1,28793.66406,28793.66406
25849533,Full Time,0,2018,2708.093018,5416.186035,1,5416.186035,5416.186035
2585366705,Full Time,6841.88,2018,11366.65332,22733.30664,1,22733.30664,22733.30664
2585477981,Full Time,30078.75,2018,30692.04883,61384.09766,1,61384.09766,61384.09766
437845516,Full Time,61051.73,2018,49676.11328,99352.22656,52178.97656,52178.97656,104357.9531
2585551004,Full Time,20488.62,2018,20765.30273,41530.60547,1,41530.60547,41530.60547
2585592893,Full Time,30948.52,2018,31274.41016,62548.82031,1,62548.82031,62548.82031
2585750461,Full Time,36353.2,2018,36426.30859,72852.61719,1,72852.61719,72852.61719
2585974626,Full Time,37877.28,2018,38091.80469,76183.60938,1,76183.60938,76183.60938
2585986356,Full Time,29414.505,2018,29782.76953,59565.53906,1,59565.53906,59565.53906
2586282999,Full Time,20493.615,2018,20765.30273,41530.60547,1,41530.60547,41530.60547
258629126,Full Time,5415,2018,11959.47656,23918.95313,1,23918.95313,23918.95313
2586345561,Full Time,18792.2,2018,19293.13477,38586.26953,1,38586.26953,38586.26953
2586375289,Full Time,23567.505,2018,24007.80859,48015.61719,1,48015.61719,48015.61719
2586608340,Full Time,26435.005,2018,26831.86133,53663.72266,1,53663.72266,53663.72266
258662301,Full Time,33764.925,2018,34167.10156,68334.20313,1,68334.20313,68334.20313
2586668609,Full Time,31858.4,2018,32264.37891,64528.75781,1,64528.75781,64528.75781
258667054,Full Time,25620.145,2018,26038.16211,52076.32422,1,52076.32422,52076.32422
2586928523,Full Time,5665.055,2018,11713.44141,23426.88281,1,23426.88281,23426.88281
2587015433,Full Time,25826.75,2018,26273.6543,52547.30859,1,52547.30859,52547.30859
2587080283,Full Time,29224,2018,29464.88281,58929.76563,1,58929.76563,58929.76563
258718567,Full Time,50774.53,2018,48291.76953,96583.53906,1,96583.53906,96583.53906
258755964,Full Time,9169.165,2018,11720.74121,23441.48242,1,23441.48242,23441.48242
2587859950,Full Time,11721.72,2018,12663.58203,25327.16406,1,25327.16406,25327.16406
2588096985,Full Time,24871.6,2018,25366.89063,50733.78125,1,50733.78125,50733.78125
2588154617,Full Time,34541.705,2018,34806.80469,69613.60938,1,69613.60938,69613.60938
2588173749,Full Time,29374,2018,29757.01367,59514.02734,1,59514.02734,59514.02734
