Year,Employment Type,Q3 Payments,Q4 Payments,Record Number,Pay
2017,Part Time,5457.28,2053.08,24708130,3755.18
2017,Part Time,1994.4,2142,2470839545,2068.2
2017,Part Time,2321.08,0,2471043362,2321.08
2017,Part Time,2812.12,0,2471524721,2812.12
2017,Part Time,5449.03,5082.44,2472140655,5265.735
2017,Part Time,0,0,247273386,0
2017,Part Time,4040.47,3295.34,2473105895,3667.905
2017,Part Time,5985.43,3195.81,2473466817,4590.62
2017,Part Time,0,0,247369176,0
2017,Part Time,0,0,2473869152,0
2017,Part Time,7323.31,7522.03,2474180034,7422.67
2017,Part Time,4439.48,0,2474392218,4439.48
2017,Part Time,4220.35,1944.98,2475379279,3082.665
2017,Part Time,0,0,2475401122,0
2017,Part Time,0,0,2475947724,0
2017,Part Time,9604.88,8496.56,2476028499,9050.72
2017,Part Time,974.49,0,2476143794,974.49
2017,Part Time,2870.02,0,2476157725,2870.02
2017,Part Time,4442.3,0,2477505501,4442.3
2017,Part Time,4288.8,3686.4,2477687980,3987.6
2017,Part Time,2888.49,0,2478392461,2888.49
2017,Part Time,5724.03,4419.83,2478747528,5071.93
2017,Part Time,606.72,0,2478963805,606.72
2017,Part Time,5101.49,4661.92,2479008846,4881.705
2017,Part Time,4737.99,0,2479468818,4737.99
2017,Part Time,6295.56,0,2480225950,6295.56
2017,Part Time,168.3,0,2480486792,168.3
2017,Part Time,0,0,2480541494,0
2017,Part Time,11903.26,11106.43,2480719404,11504.845
2017,Part Time,3023.16,183.6,2481065700,1603.38
2017,Part Time,3651.78,147.31,2481151900,1899.545
2017,Part Time,0,0,2481557672,0
2017,Part Time,475.4,0,2481645650,475.4
2017,Part Time,4977.72,1618.74,2482687218,3298.23
2017,Part Time,5667.71,4790.4,2483295765,5229.055
2017,Part Time,5667.61,4840.4,2483551900,5254.005
2017,Part Time,0,0,2483573516,0
2017,Part Time,5926.14,4776.96,2483842035,5351.55
2017,Part Time,3662.84,1068.71,2484125781,2365.775
2017,Part Time,5490.22,3727.85,2484156329,4609.035
2017,Part Time,4576.8,3986,2484565157,4281.4
2017,Part Time,6685.98,2774.87,2485172117,4730.425
2017,Part Time,4288.8,3686.4,2485655312,3987.6
2017,Part Time,9905.19,8978.23,2485913385,9441.71
2017,Part Time,1140.63,1856.48,2486510122,1498.555
2017,Part Time,7225.7,6146.4,2486674683,6686.05
2017,Part Time,4232.8,5058,2486775098,4645.4
2017,Part Time,5204.62,2033.6,2487311143,3619.11
2017,Part Time,3163.59,2750.88,2487470711,2957.235
2017,Part Time,5188.76,5085.4,2487500810,5137.08
2017,Part Time,0,0,2487586235,0
2017,Part Time,4866.4,4183.2,2487752747,4524.8
2017,Part Time,5383.8,6739.07,2488014762,6061.435
2017,Part Time,1354.83,2187.9,2489129418,1771.365
2017,Part Time,5132.42,4584,2490018798,4858.21
2017,Part Time,4089.12,3663.36,2490742445,3876.24
2017,Part Time,267.96,504.9,2490993773,386.43
2017,Part Time,2102.78,3800.05,2491279672,2951.415
2017,Part Time,1761.2,4922.63,249150514,3341.915
2017,Part Time,3859.92,3348.48,2492177496,3604.2
2017,Part Time,6708.69,1719.83,2492180260,4214.26
2017,Part Time,4883.31,2343.19,249238714,3613.25
2017,Part Time,0,0,2492580701,0
2017,Part Time,1134.68,0,2492919173,1134.68
2017,Part Time,4756,0,2493041617,4756
2017,Part Time,0,0,2493443499,0
2017,Part Time,5005.18,4506.97,2493757933,4756.075
2017,Part Time,5693.79,2361.09,2493903085,4027.44
2017,Part Time,1168.7,1649.34,2494381163,1409.02
2017,Part Time,7720.58,5737.98,2494506613,6729.28
2017,Part Time,3898.9,0,24945820,3898.9
2017,Part Time,6324,0,2494823115,6324
2017,Part Time,5052.6,0,2494903338,5052.6
2017,Part Time,4947.89,3147.22,2495143863,4047.555
2017,Part Time,4249.6,0,2495218933,4249.6
2017,Part Time,4288.8,3686.4,2495686878,3987.6
2017,Part Time,0,72,2495956070,72
2017,Part Time,31732.88,27704.4,2496491886,29718.64
2017,Part Time,0,0,2496530311,0
2017,Part Time,3581.47,1982.58,2496724156,2782.025
2017,Part Time,4668.3,4012.8,2497490666,4340.55
2017,Part Time,0,0,249842412,0
2017,Part Time,4227.36,3686.4,2498503750,3956.88
2017,Part Time,0,0,2499170790,0
2017,Part Time,0,2813.4,2499573757,2813.4
2017,Part Time,1384.2,3236.4,2500126866,2310.3
2017,Part Time,4165.92,3686.4,2501192640,3926.16
2017,Part Time,0,0,2502234829,0
2017,Part Time,0,0,2502469127,0
2017,Part Time,1180.79,478.02,2502591711,829.405
2017,Part Time,5007.76,814.52,2502804002,2911.14
2017,Part Time,106.03,0,2502834280,106.03
2017,Part Time,3925.58,914.19,2506256458,2419.885
2017,Part Time,6479.88,6446.99,2506426451,6463.435
2017,Part Time,3104.41,2935.6,2508048171,3020.005
2017,Part Time,1326,228,2508131287,777
2017,Part Time,5994.08,5012.06,2508414339,5503.07
2017,Part Time,8754.83,1503.52,2508472707,5129.175
2017,Part Time,3566.58,3440.64,2508829102,3503.61
2017,Part Time,0,0,2508924281,0
2017,Part Time,0,0,2508970489,0
2017,Part Time,3511.37,1884.97,2509213308,2698.17
2017,Part Time,1674.24,0,2509394497,1674.24
2017,Part Time,4160.8,3456,2509492995,3808.4
2017,Part Time,1855.8,3443.4,2509738235,2649.6
2017,Part Time,0,0,2509967535,0
2017,Part Time,546.98,0,2510930722,546.98
2017,Part Time,6360.76,4781.39,2511103312,5571.075
2017,Part Time,3210.03,0,2511794655,3210.03
2017,Part Time,5639.6,2831.47,2512152042,4235.535
2017,Part Time,3831.36,0,2512402147,3831.36
2017,Part Time,1558.74,0,2513206342,1558.74
2017,Part Time,600.6,0,2513773244,600.6
2017,Part Time,5239.28,2556.97,2514934745,3898.125
2017,Part Time,3287.04,3686.4,251493872,3486.72
2017,Part Time,0,0,2515235710,0
2017,Part Time,0,0,2516044607,0
2017,Part Time,6322.53,0,2516047168,6322.53
2017,Part Time,0,3739.2,2516251256,3739.2
2017,Part Time,10494,0,251629212,10494
2017,Part Time,3535.5,0,2516536507,3535.5
2017,Part Time,7900.52,2294.28,251678834,5097.4
2017,Part Time,6989.18,4299.53,2517110607,5644.355
2017,Part Time,4504.74,3283.5,2517142106,3894.12
2017,Part Time,3369.06,84.15,2517257134,1726.605
2017,Part Time,594.84,0,2517365910,594.84
2017,Part Time,1409.76,1211.76,2517445548,1310.76
2017,Part Time,0,1730.6,2519703563,1730.6
2017,Part Time,0,0,2519803532,0
2017,Part Time,3624.17,4229.5,2519964284,3926.835
2017,Part Time,0,384,2520384848,384
2017,Part Time,2855.29,2549.8,2520399196,2702.545
2017,Part Time,6283.55,5657.23,2520458073,5970.39
2017,Part Time,705.88,1245.42,2520572931,975.65
2017,Part Time,5048.64,4177.92,252077779,4613.28
2017,Part Time,5230.02,3483.82,252078694,4356.92
2017,Part Time,3981.6,3194.88,2521131537,3588.24
2017,Part Time,2971.76,0,2521232864,2971.76
2017,Part Time,4977.48,4027.28,2521301997,4502.38
2017,Part Time,1660.44,1401.74,2521718862,1531.09
2017,Part Time,1920,3563,2521990417,2741.5
2017,Part Time,6504.72,1896.03,2522281007,4200.375
2017,Part Time,0,123.76,2522388721,123.76
2017,Part Time,1435.06,972,2522600299,1203.53
2017,Part Time,5148.85,4406.4,2522686940,4777.625
2017,Part Time,2652.48,0,2522940876,2652.48
2017,Part Time,5457.39,589.05,2523088757,3023.22
2017,Part Time,0,0,2523092484,0
2017,Part Time,1176,0,2523142247,1176
2017,Part Time,5817.55,4940.4,252334997,5378.975
2017,Part Time,2668.05,2428.57,2525017120,2548.31
2017,Part Time,193.55,134.64,2525018591,164.095
2017,Part Time,0,0,2526108256,0
2017,Part Time,2519.72,0,2526608618,2519.72
2017,Part Time,6845.13,2820.85,2527855972,4832.99
2017,Part Time,5608.8,3552.24,252792312,4580.52
2017,Part Time,3306.51,1284.48,2528387704,2295.495
2017,Part Time,3973.7,0,252918756,3973.7
2017,Part Time,4439.34,3404.16,2529506032,3921.75
2017,Part Time,0,0,252953520,0
2017,Part Time,3710.78,3668.94,2529986809,3689.86
2017,Part Time,0,0,2530023986,0
2017,Part Time,3901.77,4308.5,253105785,4105.135
2017,Part Time,2652.98,2818.56,2531100146,2735.77
2017,Part Time,2488.4,0,2531745240,2488.4
2017,Part Time,252,0,2532045747,252
2017,Part Time,4380,0,25322889,4380
2017,Part Time,0,0,2532982263,0
2017,Part Time,3954.16,1699.84,2533222373,2827
2017,Part Time,683.52,2477.57,2533251086,1580.545
2017,Part Time,3841.18,0,2534885259,3841.18
2017,Part Time,5342.72,4795.36,2535540878,5069.04
2017,Part Time,1311.3,260.1,2537053812,785.7
2017,Part Time,8292.16,3305.34,2537369161,5798.75
2017,Part Time,0,1049.6,2537499752,1049.6
2017,Part Time,2728.54,0,2537899612,2728.54
2017,Part Time,5948.92,0,253791872,5948.92
2017,Part Time,7200.82,6491.05,2538532909,6845.935
2017,Part Time,1414.31,3469.05,2538795741,2441.68
2017,Part Time,4645.4,5100,2538899171,4872.7
2017,Part Time,6228.1,3059.62,2539231196,4643.86
2017,Part Time,5950.96,3764,2539424832,4857.48
2017,Part Time,1511.27,1461.32,2539678380,1486.295
2017,Part Time,2412,0,2540123410,2412
2017,Part Time,3503.34,3296.57,254018112,3399.955
2017,Part Time,3349.5,385.5,2540249392,1867.5
2017,Part Time,4976.32,4860.94,2540432657,4918.63
2017,Part Time,1271.95,1044.45,2540487687,1158.2
2017,Part Time,5530.1,5081.72,2542375649,5305.91
2017,Part Time,3502.96,0,2543130702,3502.96
2017,Part Time,324,330,2543378866,327
2017,Part Time,5545.33,387.09,2545012695,2966.21
2017,Part Time,2896.2,153,2545264125,1524.6
2017,Part Time,2929.41,2646.45,2546235874,2787.93
2017,Part Time,4347.1,4018.17,2546413174,4182.635
2017,Part Time,7101.44,3727.86,2546886896,5414.65
2017,Part Time,4364,3751.2,2546924643,4057.6
2017,Part Time,5272.18,0,2547020267,5272.18
2017,Part Time,4446.3,3843.9,2547359343,4145.1
2017,Part Time,4504.57,3848.39,2548494769,4176.48
2017,Part Time,0,0,2548541798,0
2017,Part Time,0,0,2548568488,0
2017,Part Time,212.43,897.52,2548985549,554.975
2017,Part Time,4086.24,3458.57,2549454393,3772.405
2017,Part Time,0,0,2550198119,0
2017,Part Time,5500.95,3397.96,2550202716,4449.455
2017,Part Time,1813.5,0,2550969335,1813.5
2017,Part Time,4741.94,0,2550995938,4741.94
2017,Part Time,3495.9,0,2551093,3495.9
2017,Part Time,3410.17,0,2552054389,3410.17
2017,Part Time,4748.18,3115.02,2553381388,3931.6
2017,Part Time,4249.6,0,2553468326,4249.6
2017,Part Time,1934.17,474.17,2553869305,1204.17
2017,Part Time,0,0,2554319470,0
2017,Part Time,3917.32,0,2554543868,3917.32
2017,Part Time,2397.84,1743.36,2555098288,2070.6
2017,Part Time,8756.72,7225.68,2555565696,7991.2
2017,Part Time,0,0,25562277,0
2017,Part Time,4288.8,3604.22,2556442363,3946.51
2017,Part Time,7896.78,5303.49,2556550481,6600.135
2017,Part Time,0,0,2556726841,0
2017,Part Time,10451.58,9231.58,2556809590,9841.58
2017,Part Time,1201.14,0,255703669,1201.14
2017,Part Time,5496.94,4815.41,2557934172,5156.175
2017,Part Time,6367.66,3731.05,2558492519,5049.355
2017,Part Time,4288.8,3686.4,2559276827,3987.6
2017,Part Time,0,0,2560112726,0
2017,Part Time,3843.64,0,2560479324,3843.64
2017,Part Time,8404.56,10701.64,2560698521,9553.1
2017,Part Time,2974.54,612,2560731228,1793.27
2017,Part Time,4642.08,3686.4,2561496435,4164.24
2017,Part Time,8391.53,925.51,2561554460,4658.52
2017,Part Time,3579.62,0,2561896037,3579.62
2017,Part Time,1848.31,2141.12,2563478407,1994.715
2017,Part Time,312.6,0,256237405,312.6
2017,Part Time,0,0,2562552017,0
2017,Part Time,3902.78,3674,2563510684,3788.39
2017,Part Time,0,471.24,2563547309,471.24
2017,Part Time,4288.8,3671.81,2564062894,3980.305
2017,Part Time,4350.24,3686.4,2564768504,4018.32
2017,Part Time,0,0,2564874920,0
2017,Part Time,0,0,2565156511,0
2017,Part Time,2222,2435.71,256530243,2328.855
2017,Part Time,396.48,0,2566338210,396.48
2017,Part Time,1860,24,2566647067,942
2017,Part Time,7196.35,4615.91,2566761898,5906.13
2017,Part Time,1406.7,2813.4,256955472,2110.05
2017,Part Time,3983.25,3156.48,2567220670,3569.865
2017,Part Time,2150.01,0,2567631597,2150.01
2017,Part Time,2840.1,0,2568803343,2840.1
2017,Part Time,4349.04,3686.4,2569904583,4017.72
2017,Part Time,4971.01,0,2570429670,4971.01
2017,Part Time,2738.81,1343.13,2570647791,2040.97
2017,Part Time,5518.59,3769.92,2571784769,4644.255
2017,Part Time,0,1440,2572157324,1440
2017,Part Time,8502.14,4570.81,2572159839,6536.475
2017,Part Time,1216.8,0,2572275939,1216.8
2017,Part Time,6482.85,4729.26,2572460024,5606.055
2017,Part Time,11152.35,2146.89,257260202,6649.62
2017,Part Time,4364,3855.6,2572825966,4109.8
2017,Part Time,0,0,25729502,0
2017,Part Time,2352.63,2620.26,2573067768,2486.445
2017,Part Time,0,1569.6,2573259325,1569.6
2017,Part Time,5922.19,3424.91,2573440329,4673.55
2017,Part Time,3499.75,134.64,2573526437,1817.195
2017,Part Time,0,0,2577615490,0
2017,Part Time,0,0,2575099180,0
2017,Part Time,6572.28,4052.66,2575261210,5312.47
2017,Part Time,3165.76,2813.4,2575270009,2989.58
2017,Part Time,5073.6,265.95,2575282914,2669.775
2017,Part Time,3927.86,0,257548273,3927.86
2017,Part Time,4140.23,3550.23,2575883129,3845.23
2017,Part Time,6462.32,3532.66,257591980,4997.49
2017,Part Time,3826.4,3600,2575987754,3713.2
2017,Part Time,1947.7,3984,2576202541,2965.85
2017,Part Time,3909.95,0,2576377528,3909.95
2017,Part Time,0,0,2577011424,0
2017,Part Time,5678.33,4576.57,2577719102,5127.45
2017,Part Time,4473.12,3686.4,257783633,4079.76
2017,Part Time,0,0,2577870989,0
2017,Part Time,4283.53,3595.01,2578165109,3939.27
2017,Part Time,1875.6,2813.4,257839003,2344.5
2017,Part Time,42,42,2578836093,42
2017,Part Time,1588.96,407,2579366688,997.98
2017,Part Time,788.59,0,2579468013,788.59
2017,Part Time,818.4,545.6,2581204615,682
2017,Part Time,3445.6,4039.2,2582109146,3742.4
2017,Part Time,0,3602.74,258361667,3602.74
2017,Part Time,0,0,2583721025,0
2017,Part Time,0,0,2583820188,0
2017,Part Time,5029.38,3130.39,2583837113,4079.885
2017,Part Time,4432.8,3791.25,2584369434,4112.025
2017,Part Time,0,0,2584632771,0
2017,Part Time,5021.62,3971.89,2585052115,4496.755
2017,Part Time,1570.5,2898,2585100942,2234.25
2017,Part Time,3754.16,3657.2,2585106385,3705.68
2017,Part Time,0,123.76,2585654692,123.76
2017,Part Time,5733.16,3654,258629126,4693.58
2017,Part Time,0,0,2586372215,0
2017,Part Time,3327.3,1839.06,2586640015,2583.18
2017,Part Time,3961.23,2780.16,2587000065,3370.695
2017,Part Time,1562.94,0,2587051330,1562.94
2017,Part Time,3925.11,3122.15,2587067911,3523.63
2017,Part Time,0,0,2587080283,0
2017,Part Time,7534.96,3107.2,2587291839,5321.08
2017,Part Time,784.78,0,258732364,784.78
2017,Part Time,0,0,258755964,0
2017,Part Time,1662.84,0,25879813,1662.84
2017,Part Time,2595.91,138,2588144717,1366.955
2017,Part Time,5056.32,4251.52,2588400343,4653.92
2017,Part Time,0,0,2588831125,0
2017,Part Time,0,0,2589448455,0
2017,Part Time,933.83,375.96,2589498431,654.895
2017,Part Time,1387.32,0,2589549203,1387.32
2017,Part Time,0,1387.41,2589700598,1387.41
2017,Part Time,4164.64,3347.71,2590525192,3756.175
2017,Part Time,1421.06,0,2605786802,1421.06
2017,Part Time,2003.2,0,2590833572,2003.2
2017,Part Time,5858.89,4106.16,2591063906,4982.525
2017,Part Time,2505,426.6,2591251921,1465.8
2017,Part Time,4533.36,3669.96,2591317008,4101.66
2017,Part Time,1147.61,0,2591645850,1147.61
2017,Part Time,4476.19,4239.36,2591814022,4357.775
2017,Part Time,4876.66,2092.26,2592054830,3484.46
2017,Part Time,1148.66,0,259206252,1148.66
2017,Part Time,0,0,259218697,0
2017,Part Time,4570.96,4680.6,2593459666,4625.78
2017,Part Time,5572.8,4790.4,2593468876,5181.6
2017,Part Time,4818.72,444.32,2594762142,2631.52
2017,Part Time,3954.16,0,2595505770,3954.16
2017,Part Time,2931.75,3092.4,2595559411,3012.075
2017,Part Time,5316.3,3746.75,2596491288,4531.525
2017,Part Time,7445.26,3480.4,2596887870,5462.83
2017,Part Time,7018,0,2596997067,7018
2017,Part Time,10902.3,10297.76,2597845932,10600.03
2017,Part Time,4930.87,4700.21,2598071241,4815.54
2017,Part Time,3482.73,1911.63,2598151274,2697.18
2017,Part Time,2800.2,1936,2598813996,2368.1
2017,Part Time,0,0,2599064835,0
2017,Part Time,2209.15,1785.25,2599549485,1997.2
2017,Part Time,4370.88,3686.4,260033601,4028.64
2017,Part Time,5222.08,0,2602785407,5222.08
2017,Part Time,0,0,2602870463,0
2017,Part Time,4131.22,4359.7,2603953194,4245.46
2017,Part Time,3083.63,1702.42,2604660922,2393.025
2017,Part Time,11421.57,9934.58,2605196785,10678.075
2017,Part Time,0,0,2607021125,0
2017,Part Time,0,0,2607062503,0
2017,Part Time,4288.8,3686.4,2608231242,3987.6
2017,Part Time,5023.2,933.3,2608508201,2978.25
2017,Part Time,774.4,8673.28,2608998512,4723.84
2017,Part Time,1560.91,0,2609388300,1560.91
2017,Part Time,344.4,4067.2,2611135146,2205.8
2017,Part Time,3838.32,3113.48,2611359785,3475.9
2017,Part Time,0,0,2611382571,0
2017,Part Time,0,0,2611781764,0
2017,Part Time,3517.5,573,261178938,2045.25
2017,Part Time,2729.07,25.25,2611951156,1377.16
2017,Part Time,6880.25,0,261224282,6880.25
2017,Part Time,1983,1642.2,2612615927,1812.6
2017,Part Time,0,2218.63,2612756301,2218.63
2017,Part Time,4766.53,4308.49,2612942472,4537.51
2017,Part Time,0,0,2612945370,0
2017,Part Time,7360.46,5615,2613492103,6487.73
2017,Part Time,0,0,2613556668,0
2017,Part Time,0,0,2613597579,0
2017,Part Time,3441.32,0,2613736211,3441.32
2017,Part Time,3868.2,0,2614132650,3868.2
2017,Part Time,98.24,312.46,2614424789,205.35
2017,Part Time,4607,0,2614719078,4607
2017,Part Time,3273,2813.4,2615122163,3043.2
2017,Part Time,4.54,0,2615526598,4.54
2017,Part Time,4418.71,0,2615540738,4418.71
2017,Part Time,11546.01,9776.8,2615552904,10661.405
2017,Part Time,6448.69,10113.04,2615553099,8280.865
2017,Part Time,1344.18,2813.4,2615716702,2078.79
2017,Part Time,4675.28,3323.93,2616272087,3999.605
2017,Part Time,1876.77,0,2617319468,1876.77
2017,Part Time,0,0,2617438181,0
2017,Part Time,6746.16,5870.88,2617561079,6308.52
2017,Part Time,884.91,0,2617900883,884.91
2017,Part Time,2993.77,2692.3,2618237008,2843.035
2017,Part Time,3519.14,0,2618847585,3519.14
2017,Part Time,0,0,2619303234,0
2017,Part Time,5913.92,0,2619663158,5913.92
2017,Part Time,0,0,2620836172,0
2017,Part Time,240,276,2621089094,258
2017,Part Time,3126.43,67.32,2621147266,1596.875
2017,Part Time,0,50.49,2621326732,50.49
2017,Part Time,6181.76,0,2621592514,6181.76
2017,Part Time,586,852.36,2621658448,719.18
2017,Part Time,4606.8,3960,2621839350,4283.4
2017,Part Time,5051.27,3040.84,262231098,4046.055
2017,Part Time,3843.64,0,2622483814,3843.64
2017,Part Time,4688.16,3686.4,2622625401,4187.28
2017,Part Time,0,0,2623028836,0
2017,Part Time,4227.36,2242.56,2623888891,3234.96
2017,Part Time,1672.8,0,2624243762,1672.8
2017,Part Time,4923.32,79.79,2624454423,2501.555
2017,Part Time,0,0,2625030859,0
2017,Part Time,1647.72,0,2625137856,1647.72
2017,Part Time,4754.14,685.95,262520346,2720.045
2017,Part Time,4288.8,3686.4,2625210049,3987.6
2017,Part Time,2738.44,0,2625401007,2738.44
2017,Part Time,1010.76,5733.43,2625433869,3372.095
2017,Part Time,5622.45,2885.37,2625789369,4253.91
2017,Part Time,1890.01,0,2626244944,1890.01
2017,Part Time,5910,4866,2627071204,5388
2017,Part Time,2719.68,30.12,2628529658,1374.9
2017,Part Time,12561.43,7143.55,2628865275,9852.49
2017,Part Time,4111.5,3613.18,2629217686,3862.34
2017,Part Time,11994.78,9957.44,262934704,10976.11
2017,Part Time,5372,0,2630368499,5372
2017,Part Time,0,0,2630643485,0
2017,Part Time,3929.6,0,2630753753,3929.6
2017,Part Time,1284.56,4860.84,2631049337,3072.7
2017,Part Time,1170.19,0,2631564636,1170.19
2017,Part Time,5025.41,2204.73,2631738155,3615.07
2017,Part Time,8138.49,3819.04,2631989225,5978.765
2017,Part Time,5562.9,3522.4,2632106651,4542.65
2017,Part Time,3407.7,0,2632497416,3407.7
2017,Part Time,4602.78,3365.28,2632512489,3984.03
2017,Part Time,1163.2,0,2633361960,1163.2
2017,Part Time,3798.06,4918.88,2633481453,4358.47
2017,Part Time,2443.41,76.5,2633873671,1259.955
2017,Part Time,3481.53,0,263430372,3481.53
2017,Part Time,9936.95,9002.86,2634363221,9469.905
2017,Part Time,252.45,4342.14,2634415468,2297.295
2017,Part Time,4820.32,5049.01,2634873399,4934.665
2017,Part Time,0,0,2634965544,0
2017,Part Time,0,0,2635510685,0
2017,Part Time,3859.54,2960.63,2636422628,3410.085
2017,Part Time,1866.56,0,2637129119,1866.56
2017,Part Time,5365.54,3463.76,2637300314,4414.65
2017,Part Time,4043.04,4236.29,2638391129,4139.665
2017,Part Time,0,1830.6,2638544472,1830.6
2017,Part Time,0,348.8,2638593398,348.8
2017,Part Time,2511.08,4654.12,2639011120,3582.6
2017,Part Time,0,0,263916413,0
2017,Part Time,2776,1798.78,2639318796,2287.39
2017,Part Time,1224,2682,2639651331,1953
2017,Part Time,3893.4,4176,2640298545,4034.7
2017,Part Time,0,0,2640822461,0
2017,Part Time,356.12,0,2642143744,356.12
2017,Part Time,3215.04,2342.4,2642884633,2778.72
2017,Part Time,4385.76,335.1,2643651225,2360.43
2017,Part Time,7346.96,3584.64,2643980261,5465.8
2017,Part Time,3625.72,1893.38,2644235275,2759.55
2017,Part Time,3785.43,2070.09,2644286204,2927.76
2017,Part Time,4364,3751.2,2645137561,4057.6
2017,Part Time,2961.1,1733.51,2645693952,2347.305
2017,Part Time,0,0,2645757222,0
2017,Part Time,2140.3,0,2646162256,2140.3
2017,Part Time,916.99,0,2646696319,916.99
2017,Part Time,91.74,0,2647592498,91.74
2017,Part Time,1323.88,1469.89,264788270,1396.885
2017,Part Time,12663.95,4914.51,2647895360,8789.23
2017,Part Time,3929.8,3681.56,2647955082,3805.68
2017,Part Time,5841.4,3475.41,2648218980,4658.405
2017,Part Time,5704.06,4358.98,2650039124,5031.52
2017,Part Time,4288.8,3686.4,2649327474,3987.6
2017,Part Time,5202.96,1279.08,2649598820,3241.02
2017,Part Time,11112.11,7268.71,2650015336,9190.41
2017,Part Time,2267.2,4959.5,2650060057,3613.35
2017,Part Time,820,2476.4,2650084159,1648.2
2017,Part Time,5117.75,4824.82,2650376164,4971.285
2017,Part Time,11627.65,9691.26,2650875694,10659.455
2017,Part Time,2710.62,1066.41,2650926025,1888.515
2017,Part Time,1712.04,2068.27,2650930224,1890.155
2017,Part Time,0,0,2651546308,0
2017,Part Time,4850.67,4039.2,2651648106,4444.935
2017,Part Time,5264.11,2199.44,2652527229,3731.775
2017,Part Time,7007.8,6409.47,2652537848,6708.635
2017,Part Time,4687.22,4226.43,2653107395,4456.825
2017,Part Time,1927.05,429.17,2654542497,1178.11
2017,Part Time,11489.93,5212.9,265469008,8351.415
2017,Part Time,2097.51,4675.23,2655109321,3386.37
2017,Part Time,630,0,2655398958,630
2017,Part Time,3689,700,2655622067,2194.5
2017,Part Time,2906.9,1977.76,265700630,2442.33
2017,Part Time,2834.68,0,2657631053,2834.68
2017,Part Time,4781.42,3370.7,2657707896,4076.06
2017,Part Time,4210.8,3751.2,2657915307,3981
2017,Part Time,9634.47,4512.24,2657934539,7073.355
2017,Part Time,0,0,2658177936,0
2017,Part Time,0,5628.6,2658589431,5628.6
2017,Part Time,5108.64,3532.09,2658601176,4320.365
2017,Part Time,4377.76,4315.78,2660335200,4346.77
2017,Part Time,3279.18,6055.91,2661033531,4667.545
2017,Part Time,4241.34,2760.13,2661513612,3500.735
2017,Part Time,1324.8,2829.6,2661580574,2077.2
2017,Part Time,5306.6,0,2661648651,5306.6
2017,Part Time,7200.25,4538.9,2662256854,5869.575
2017,Part Time,6978.23,2422.04,2662363574,4700.135
2017,Part Time,3816.62,0,2662403655,3816.62
2017,Part Time,4474.48,4296.2,2662650581,4385.34
2017,Part Time,2804.4,5328.36,266274920,4066.38
2017,Part Time,0,0,2662934325,0
2017,Part Time,5908.05,0,2663194242,5908.05
2017,Part Time,688.88,1077.12,2664278512,883
2017,Part Time,3164.16,3317.76,266441228,3240.96
2017,Part Time,0,0,2664485018,0
2017,Part Time,4205,3813.68,266485450,4009.34
2017,Part Time,0,0,2696899128,0
2017,Part Time,648.2,2580.39,2665360138,1614.295
2017,Part Time,5144.74,88.65,2665415712,2616.695
2017,Part Time,3955.66,3096.26,2665834287,3525.96
2017,Part Time,5757.95,3526.24,2667211795,4642.095
2017,Part Time,4474.28,3934.62,2667536125,4204.45
2017,Part Time,109.75,0,2667656679,109.75
2017,Part Time,27583.74,21225.78,2667966894,24404.76
2017,Part Time,3921.36,3298.96,2668171270,3610.16
2017,Part Time,221.6,2375.05,2668441888,1298.325
2017,Part Time,7600.57,5582.02,266867283,6591.295
2017,Part Time,5336.34,5537.2,2668796530,5436.77
2017,Part Time,1946.26,1842.5,2668913809,1894.38
2017,Part Time,4660.94,4114.94,2669853877,4387.94
2017,Part Time,900.41,0,2670192653,900.41
2017,Part Time,1332,2991.6,2671047157,2161.8
2017,Part Time,0,0,2671150715,0
2017,Part Time,25.2,150,2671189982,87.6
2017,Part Time,0,0,267150690,0
2017,Part Time,0,0,2672956280,0
2017,Part Time,0,0,2673117217,0
2017,Part Time,6168.03,2524.51,2673187271,4346.27
2017,Part Time,3752.21,3725.21,2673789460,3738.71
2017,Part Time,3675.81,76.5,2674607675,1876.155
2017,Part Time,2860.9,2658.29,26752168,2759.595
2017,Part Time,0,0,2675470487,0
2017,Part Time,5494.62,3076.08,2675738297,4285.35
2017,Part Time,5163.41,4929.18,267644129,5046.295
2017,Part Time,4677.11,1798.61,2676475960,3237.86
2017,Part Time,4313.85,3778.34,2676714577,4046.095
2017,Part Time,0,1011.04,2676736431,1011.04
2017,Part Time,8242.24,2645.29,2677065503,5443.765
2017,Part Time,3855.56,0,2677454410,3855.56
2017,Part Time,2568.08,2550.57,2678259120,2559.325
2017,Part Time,4245.44,3668.93,267881031,3957.185
2017,Part Time,3537,0,2679300279,3537
2017,Part Time,4258.83,3145.16,2679337649,3701.995
2017,Part Time,3535.79,0,2679426914,3535.79
2017,Part Time,7099.9,79.79,267951119,3589.845
2017,Part Time,5355.35,854.59,2680998447,3104.97
2017,Part Time,4114.94,3980.31,2681051638,4047.625
2017,Part Time,2029.68,2398.9,2681157687,2214.29
2017,Part Time,3665.4,0,2681963759,3665.4
2017,Part Time,4350.24,3747.84,2682691772,4049.04
2017,Part Time,3976.68,3734.79,2682836143,3855.735
2017,Part Time,636.87,3600.77,2683395647,2118.82
2017,Part Time,3038.16,0,2684213962,3038.16
2017,Part Time,0,0,2685216372,0
2017,Part Time,9875.89,8905.17,2685384129,9390.53
2017,Part Time,745.38,510.4,2686190679,627.89
